key,source,target
/29C1104A4C05F8FE491E2C82066D334F,12,
/5EE2081F4C4C56E5B07A66B5159189B3,12,
/CDE4866F4387FB664CC3CA9BCF45249D,12,
/DC29A4694F74629C5647858B2B1ED8E6,12,
/6590B6614C1EBC28C8C35FB91C4CB7F0,120,
/6906DE134A0658767D76FBB5C1ADEDD1,120,
/D242599447227FF41984C2BA5A92705F,12345,
/04C9FD7A4373C4FFDE6615BFB2B1794D,130,
/751DA4334DEEF1839561738B860252E1,16,
/A7EBD36444C765053FE173AB200B6C9F,16,
/ABF9140F41845A9C64AE6A802F896753,16,
/2D4CBC0A4C7239F2A7B249816CB847ED,160,
/E897324C4051113194C495A225F17D07,165,
/2A80478E4D219D057E8FA684F1E15C98,180,
/0BCCA1AC41CA1F03E10C6D8AC4471244,2,
/31C9869D4163A19DDD43B48D7159B2A4,2,
/4BB510AA439AE16B04D85295346017EB,2,
/B4EBAFC54B9234A0E9E4BDB8420A5C24,2. Cast your Line,
/BD19049144CAB84E6C9DFEBDBBD4AD27,"2. Collect 'em All",
/2A53E57148886FA9C57E30B3B485071D,2. Craft,
/05AB56F540D79447BA70F2A4A28C662E,2. Craft Inspiration,
/80152572485DF0778AB66DAF99E22591,2. Prepare Ingredients,
/2FCED3CB465923081D6A5EBA6D9EA4BE,2. Pursue your prey,
/38E34B2743F8C4CED78BD2ACD1AB6277,2. Temper Materials,
/5C34F9714EDDBF4359F6198F9E501539,2. Tend your Crop,
/0B17438E4DE70DABD158B2837C86EC52,2/0,
/8EA0374F44FC2FC76424FBAFF9D3FA4D,2/0,
/AF86B474400E79CC424EDD9A787FA984,20,
/4DAB26AC4DDE49DBFE4D84838E0672CA,200,
/7ABEDA1747D2E5E0D78666AFC334EF71,200,
/A634EA5D435F2A8CF742DA9596526550,200,
/C9AF8DCE473E9F5E9B398ABCCC92324D,200,
/FA9CC6404BF034AF0CB960A0E88BCE22,200,
/EA3AEB7741DCCB911252758869C21A05,240,
/655738AB424021066CCAB283B0E0AB09,2:03,
/DEDDD5F642EB3F9C838432AA883BEE53,2d 7s,
/0B3CDB7F4AA86309C05382A5533C32A9,3,
/4A8501D042A8E716E5B744975DA24D4F,3,
/5B690FCF45A9AC18EFBECD85D3219818,3,
/5F26016F4A6297724868C4AFCB417DD8,3,
/815AB4C54AFD4FE08C1310B6EC7FCDED,3,
/DE33724C4A2295049FE0559D86B565B2,3,
/EE7036C54B414C940639028451807DC3,3,
/D79D3F02439D66B83FD826A4433C0A72,3 more Pets once you purchase your first {NumCoins}+ Palia Coins,
/D90BC0B745B808A92BA8F3B971DFD7BD,3. Build Sturdy,
/DC467EC74BDECBDA95C74CA9FB5CC554,3. Complete the Set,
/8780B84F43D0144CBFD94287563FCAE0,3. Consume Satisfaction,
/F9CB635848D014BF9381768FFFEEDB19,3. Honor the Animal,
/5DA02AA8471BBBE4FDACFF842554D855,3. Land a Fish,
/AC8D4E9A491996489ABC1AB940156F1E,3. One with the Bug,
/84B88DA846A8F995D8CFE597BF7BABE0,3. Revel in the Bounty,
/2EA112064AC4CFDA6DB188BE36CDA3D3,3. Saw,
/1D240275416A2E6A2CF6598A58DAA9D9,30,
/42C61890447F66B2B04A1393C1DD6B3C,30,
/CCA55600470C89AD4C642EB864A21698,30,
/F91DF76A409E0A79B1EFE7ADA52F0724,30,
/C57AB8744D50B238469E56ACA7FE4383,30% OFF,
/C57F7F53405D89C66C90618AE8719F79,30% OFF,
/A95E6B8E4B2CF4619DBE61A8B5F2B373,34,
/D93892CA4B6B6961EFCC4B9A7F91A9BA,34,
/2B97E9934FD13B488566FBB44A473CE1,3D Resolution,
/7875D8904C452191BCF4A88481777A16,3D Resolution,
/4BBAAA69488288CB21E22FAEBF9189AB,3D Resolution determines the resolution the game is rendered at. This does not affect menus.,
/B3AD457740FAEFDC5EC1FD9809157358,3D Resolution determines the resolution the game is rendered at. This does not affect menus.,
/928258C14698E2016716A6B6175AC435,4,
/C7F79DBB41857ED1A8B7EFA66D17F49E,4,
/65F169CF480927BC694C919DD0E52947,45m,
/B14558CD43F3481796D9F4A04A958D97,5,
/F345F33D4121D5DB10C934B1ACA217C8,5,
/A480BB23426C3E1E7C57BABE7FAA9F62,500 Palia Coins,
/FF81E6D0473C71AAC6FF468E6AD81BF8,500 Palia Coins,
/967E504E45576B1BBA7A83A2A08D50E2,60,
/CE8C255C4C87D82470BDFDB93ED2D4BD,60,
/D9DB66F649C38F6534F7E095BF693095,6m,
/AA2F3AF947024A47C4B89E88465AD639,70,
/A90036624133D23BCDF6FD8BDBD1F9F6,80,
/06CAC91848DCE907451E7D9BB0465029,85%,
/8F58DD4343A9916FE97F66B15AA99B9A,88,
/C5F8B88B4867961B9DD9789E0BC7400F,888/888,
/0D26E9B54BF55794807257BA0FA91151,"9,998/9,999",
/9230121843B0D00C30587D83E2242CB3,"9,998/9,999",
/18701BBF4BC7765EFC45D993EC6676D6,9/9,
/384A439C4B85EA5A649533B738A3BE2C,90,
/CD710B1840856EB2FA4AC6BE38463D2A,90%,
/8699EE3243F96ED157C711B6B58438D0,95%,
/7300909C4255A1DE181A829CC42DA5FF,98/99,
/A125B7B54C02F6C14B42AD91408C7854,98/99,
/0FD7F4AE4CF33A3E50EF6CAEBCB4AD2F,99,
/29FA3C64455D7A45B6F377A106A4E498,99,
/40CFF0564F1AF95E21BE258E3830474F,99,
/4967DAC24CC10BF9AF6C8B8764312F74,99,
/563940FF4BC3BEA233E076A02044D322,99,
/6B4C0C454D022A2ADDC660AA12FD26B2,99,
/6D68B15E4AEFC34FC5EAC2BB43B8B149,99,
/6E2619EC49A6971C02B95B839B488C15,99,
/A4BF58E7407F62D0062837AC05711EB5,99,
/AA81A4904325402D706155B6C4153DDE,99,
/AC85611B419B79791B1B39B448B12B73,99,
/BA5D4B7744AD5B1020ACB59E371B4B6F,99,
/CC8261AB42CB2E31ECE33ABBDBCF015D,99,
/DC9075C14FD690FC16C21895737E7239,99,
/ED4BE8F442F64604C2C896A6312C5E17,99,
/FA8913DC4A0B3CDC5AD04BBC8A77981A,99,
/B590F27D4571A3515ABA369439D3C9E5,99/99,
/C88F33E9429B4B650C8359B75D417B9A,99/99,
/D87C9F8C43918A889CEAEE8B3EF31941,99/99,
/08203E134D8FF4E7FA97F18A46FB56C2,999,
/3BFE1E5F4C7AA6858B74509A062FA610,999,
/40AB56904B4A91A29650F49FFD9A9A8E,999,
/43662F1A44DE26CF7AA46F9541DF4F0D,999,
/664D04144048349F0FE551A8D7035D7B,999,
/6747843B41D42D184258DEAFDA330345,999,
/75C15C644EAE1F7F0E63869FD9542A24,999,
/96F1EEFD44D35A843A1BA2B4C1E1343F,999,
/AD420AF5431AF70223FA5A84E30D148A,999,
/BAF819CD42823F768823CFBFA72FECF0,999,
/E17FCE144DDD03094B120F92C877BFAE,999,
/E469B49E4031865A978B8E9E23E3BAEC,999,
/07CFDBE6451400401FB14CA970FFA3FB,999 / 999,
/265D95884184D41E38C2038585C61225,999 / 999,
/5ED212614938097AA132C18F03E99A92,999 / 999,
/DF704B624F249ACE135A4694AC76FA4B,999 / 999,
/15255D7A4163D61FA3FA93A5D0830EF8,"999,999",
/A658C935458925D373F584B00C00343A,"999,999",
/BD4D801F4466B3DFFE9893AF60AB52C9,"999,999",
/D5AA9F404AEA93E08F27A993EECDAA46,"999,999",
/E0D9C4624FEEFCA5BDAF06BD734CDC5F,"999,999",
/F8511181452AFCE29DE0758CFEF81FD5,"999,999",
/F8B9E5F64638FD12C8F536A8C18EBEF1,"999,999",
/2864066B4A88CD2F00BA238E08718EE1,999/999,
/655A513A4750CA4D2100D8A8A72FBDA7,999/999,
/9B9559F041DC38B152EAE795EC87CBF2,9999,
/0F902BC646EEEFB13E59C8AF1C2F41F2,9999/10000,
/B7692778458DDE062BF5AF97B37D7F04,9999/10000,
/013E08A44673755BB0E988B060D782AA,99999,
/3607DC02420BE13B916E4D9D5D37462C,99999,
/6FEBF3E044BAA3DB8B2CB595FEB30071,99999,
/7F3DEFF84B6719FBFEF206BACB1F7AC9,99999,
/959610FF4F9974A71FD058A707153967,99999,
/9B0475504F514311617EE89118B6A5F2,99999,
/B4C0B3D34AFE5C1F9E60B787C4AA12D2,99999,
/BAAC37544851E7F031E447B9A9C33050,99999,
/D992E313406291FA5D4467A06BF07377,99999,
/8925D334419A92D14EC709A24A499A6A,99999 / 99999,
/09407F3648C66CC44A9E549FFC8741BB,99h 99s,
/EC2C53994D87B13BB9D140A0810230DC,99h 99s,
/0B238CAC4B6346B95798A3B8DC066609,:,
/3B6D0A41486E03E0E5543EABA700E1F1,:,
/D0A611FC48EED4F4262AF788E825E9EE,<Community>,
/843DFB2942BC4DDB916B5A8389AA2797,"<img id=""{Name}""/>",
/1C3F18B64120E643643CFC8A7A31500A,"<style color=""{Color}"" typeface=""Bold"">{Text}</>",
/60BF87764EA9A2A0A9D0F68E7BB5E62D,"<style color=""{Color}"" typeface=""Bold"">{Text}</>",
/F0CE891B471ECFDEFF38F29D9F339C04,"<style color=""{Color}"" typeface=""Bold"">{Text}</>",
/104038354E2243E3663665AE61C3E3EF,"<style color=""{Color}"">{Text}</>",
/77D880D247F329037151E184A430F2BF,"<style color=""{Color}"">{Text}</>",
/DE966C35453F130643341BB129069012,<{MinimumTimespan},
/76D3982A437D88B73FB3AB9E608D5F6B,<{PlayerGuildName}>,
/3B99768043F69CB59EEBFB9A27F8A549,=,
/2C74996547A0354624F333BAA976905D,?,
/2D8080A848BA4BAD8F4B82922D6D2BF0,?,
/37A009A948A00F963BF0129BA937EF13,?,
/41B3BD694B0D43F32AB48A89B412CC72,?,
/CA3B9C1C42BAE2B73E4EA8A5ADFF9583,?,
/DD9DC9D84C9A8E256B597FA08504A42D,?,
/F0BC69E948C2A467A91CBD8FF838B14C,?,
/32773F0E41D2B0D2EA671CA02101B81F,??,
/6C1B167A4BABE391734606BFF95D917B,??,
/36F42C794758660F41E22F94A63A4D4D,??/??,
/F7783EB741C0BA83028596AF86CBD70D,??/??,
/0172CD574B5AC57EE745F4A19CE6BACE,???,
/3F0CA56D40C339C354718E8DB70B679C,???,
/5BB1758743CD6B72C32279A18FAF8C29,???,
/9EAF49B94C0F68865BB0D09190A6D216,???,
/E168F3B24CC43E590FC5BD863D8DD5F3,???,
/5484B2BD43CE8A948BF6A69B9A79C8AA,???/???,
/E881047B445FD7F8F5ECCFA1B56B9B37,???/???,
/03A54FB34205ADAA06C2128B3B2FBB7F,????,
/0ACEDD8546C8092B530C0DADBD5DB192,????,
/CA9C7BB54C607D7CD815BE9B1137C1BF,????,
/D8FB274A4C82E73AC5643FB503CE1229,????,
/5788E0004001170B5A65019E03E462E4,?????,
/E6230DFB417116397B14F08ABC29F785,?m ?s,
/A3597ADA43AA74E0B45298ACFADF88AC,"A Villager's Guide to Sustenance",
/973F9B60469571ACEDC9119D2B6E05ED,"A name cannot contain more than {0} apostrophes (')",
/F86762A84E22CB89D2C56AA35431207F,A name cannot contain more than {0} dashes (-),
/9C1C416447BB9623CD33D186BC831FDC,A name cannot contain more than {0} numbers,
/F54F721A40E4CA027D510597FA31B206,A name cannot contain more than {0} periods (.),
/ECC9B529491082EF6620AFABCC0069C7,A name cannot contain more than {0} spaces ( ),
/1F71CFB84B2F66F607AACAA088BCCF50,"A name cannot contain special characters except space ( ), dash (-), apostrophe ('), and period (.)",
/2126C6AF4808F3F91012B2B8489A7632,A name cannot have more than one special character in a row,
/61C75BAC4B0A37505FD86EA7B1163BB8,A name cannot have more than one special character in a row,
/64E253764E396CDDC7A4FE9B2D030770,A name cannot have more than one special character in a row,
/67E69FBA46E5BC3743416FA1BA8B44F6,A name cannot have more than one special character in a row,
/8825B45245841057AE78BFAB17C8C31C,A name cannot have more than one special character in a row,
/B184BDB4461EC41EE9B454AEA02CFBA1,A name cannot have more than one special character in a row,
/50087EB64CCCBF18F3A0AC8E38B06C1F,A name cannot start or end with a space ( ),
/840721974DCB1E8CA8786C9C3472407D,A name cannot start or end with a space ( ),
/54E009BE40CBDA9B336040862AD1E48C,A name must be 1-22 characters long,
/7BB04AF046333FE2AB40E2B80CB6EF9B,A name must be 1-22 characters long,
/336B0CC043F5C2EBC55B059740F2FA02,A name must be 3-22 characters long,
/4C4E7467419303510EC76ABD8770B1E7,A name must be 3-22 characters long,
/7436F97D41127E76A11BBC99C0913478,"A period can only appear at the end of a suffix, title, or initial",
/20EC25AA4DCD5089661C36A4B8B21346,A photo was posted!,
/34574DCE4277FEC5D6D0F0A0C0CE5C56,A photo was saved to the album!,
/600F243141C2C0A6B6728EBDC3F81D10,A place to share your photos with neighbors and friends,
/76E84E414DB6EE8A3B01A389BB407F8A,A word cannot contain more than {0} capital letters,
/0933084148166B484579F5BCF603C879,"A word cannot end with an apostrophe (')",
/03B01B6F4EC73CBF5DFC3289AA7BAA9D,A word cannot start or end with a dash (-),
/D20E328C40CD7DCA9340EBA618267F73,ASK ME,
/AC519E97427B4EE8E62B309731F90955,Abandon,
/C20503FA45DD3E37DE018A87D8EFEC13,Abandon,
/75BE6B554B6B46B8FED904A6D0E3796F,Abbreviation,
/C9E254FE41C41458709F3386C0122703,About Pets:,
/873A6A6448BB7B5E8759398CBBE1E2E1,Abundant,
/0582769A413605C001B1D2A327374A2E,Accept,
/07F3FDD345DE9AED7F989896DF450734,Accept,
/13CF9106427625AEEF9DADA6BAF904EB,Accept,
/1D6DAC2446AD4F0FF736E8A55292DC68,Accept,
/44650A7C412D0514AD8C82A8621EA636,Accept,
/5115C7624909FA11B4ACF0BCEBB0C81E,Accept,
/78C1471F49C18A9E7FACD29788635B3F,Accept,
/7DA4E1014B5E8D1964F346ABEC5EEA97,Accept,
/973F7DB94A8112C1CF2722A5B5BC1872,Accept,
/9DD8FE304F297B01C529319981D5ED24,Accept,
/B4B2D87D480BC65BC04F86ABFBC0204D,Accept,
/B669000C420B31729E85DA9C4E0C9526,Accept,
/BE86746044E2698B356FD3A7DFC11E7F,Accept,
/CB7298804D6891097592F38246200BBA,Accept,
/E8114705400554ECBC0D19A7B18BB4FB,Accept,
/F09A92DB4BCA616436CB77B6FD024FC8,Accept,
/D04164464F634BAC69F44F81C5D27F97,Accepted quest: {QuestName},
/FB16A12E4CE9F6FE66D529BC6BC833BE,Access to Palia is not available at this time.,
/0AD786B5468534F61DC88988CBDA3AED,Accessibility Settings,
/207C5CD84E3F3D1A2B876680942134B3,Accessories,
/4727FE3543153AF32AC007B89CCC7154,Accessories,
/4840C1064B7A6F0D2B53CBB3EF5C7A9C,Accessories,
/BE19F88C4BA6B1E8923289B524B2453B,Accessories - Glider,
/2EB5E35642F29B1A56080FBB3BB5DB59,Accessory: Glider,
/72B5B2AA44C0FCE59C53E98BC75208FF,Accessory: Glider,
/2159A90A42807DD88B8541961820F3C0,Accomplishments,
/6A8D66D94D5AF3250C7462B42B63431D,Accomplishments,
/6EBBE14D4D135A64EFF4F19FB64CD1F0,Accomplishments,
/BDA9E49949A05AFBE251F6BBB42BC985,Accomplishments,
/CDAC80694DEE09036DF9E9ABBF41ED78,Accomplishments,
/6B893A12441828E7F3285C98D8D2B2DC,Account Name,
/8E822FAA4313B6B5A635E1845D55F087,Account Name,
/FD1C4F334BA7EAF07BF7BCA33DB0599D,Achivements,
/DD819C03418C5DD96C454C869BFC2285,Acquire,
/5E891FF54347CB6A19AB5F84B46657E2,Acquire addons from city hall to expand your home,
/49D5CEF541C76338BA9D3DBEC0D1D057,Action Bar Selection can be cancelled by pressing X.,
/78900F9B4B4695EFB351EDB3A4AD20FC,Action Bar Selection can be cancelled by pressing X.,
/80ABF5CD4C3486EE5E7FB09A4139A7F9,Action Bar Selection can be cancelled by pressing X.,
/BDC3D6A340BBDB176D559C9257EFE37F,Action Bar Selection can be cancelled by pressing X.,
/6EEF55A84D50F0EC983E0487E073F9DB,Action Bars,
/9A5C022D4D4BC12F36F13B90B4546F65,Action Bars,
/7A8DA549474C7D13208DCEA8051C1127,Activate Activity,
/8DD79FA44BCBF645E0467686C8722BA1,Active Request,
/93C3EABB4FFD1CC349FC79A97F2666DB,Active Request,
/D0FE6D484F972EFEB6E9BB8E5E533EA0,Active Request,
/132584FC4AD52FA58C50278521FBE8B1,Activities reset in,
/EEF1E5A14AEE39A6C56415BE3BA3C357,Activity Name,
/46BE8E1A47D71157D4581E824E024805,Add,
/5F30FF1B45A0326F13B4CE96B03B71E9,Add,
/A7FBD0E14CF3E79A50E94EA43C383EC7,Add,
/ACA14A2D44256079A5E568B1FD2851D6,Add,
/D85F6A5D469F9C53B6D254B1673521B8,Add 1 Item,
/2E7E7A3144A90A78E7565B8949FD1F17,Add All,
/17EA3FE444DF6676634F3490B87F4D8B,Add Currency,
/5E4CA72747891D8C2779009108F7A532,Add Currency,
/42BA45D34E1212AA502842829AB39EB2,Add Friend,
/70901846430863C4E9D170BD9ED3D5D4,Add Friend,
/753A04E14AFCA654C554C9B2A09B28FD,Add Friend,
/FA0054DF4001885B3EDBDEAA98795524,Add Friend,
/BCE9DC71497B5F9500FD8C917A0C09C2,Add Item Stack,
/27BB6DF24FAEB69E7DD3748AF3F3DC5B,Add One,
/304155154DBA79D5D2FB2295F84ED18E,Add Request,
/5A16764145AC5AD3B72BA39B8F8B372F,Add additional bag space to your Action Bar with this option in the Settings Menu.,
/7FBE641C4CD0DFD1413744903B35EF10,Add as Friend,
/9A6855564102F64DBC47A4941C7BCF1F,Add as Friend,
