key,source,target
/FB6007CB4E5EDCCE238952BE36A951FA,"""It's been long enough, and ma misses you something fierce. You know you're always welcome. Love from your worried sister, Shani.""",
/8079AEFA4D3CACD072F057A11AAE9EAF,"""Lucky quill""?",
/9CFF024E4BD5B4491BD22C9FF12CC75D,"""Oh...Oh...Oh...Oh...that love will never yield.""",
/0D9ED83B4189E91F3D9E85A2277048EC,"""She's always there to catch me, her love's the only cure!""",
/EFB963CE49155321AE6D3ABF9627D755,"""Sweets for the Sweet: A Guide to Making Drool Worthy Desserts.""",
/DF219A9749B419E10C21339EC8545BD0,"""The peki crows in the darkness before dawn.""",
/6D699A05498B9457345EDA9FC1832370,"""Those old songs makes me cry like onions in the eye.""",
/EA9488AE4CA38472E72B9DA64C4A9E09,"""Togetherness in separation""...",
/078CC4584F2C5ACCABB86BA3456C7C63,"""Upper Crusts: A Guide to Making Food for the Majiri Elite""",
/C8ECD92B467B7802317C84907786C3D5,"""We cannot go back to what we were any more than a caterpillar can leave its cocoon and still be a caterpillar.""",
/DF7DCF7540577BE2F6E6FB9610700000,"""We"" didn't commit to anything.",
/C0B4216844FA4765A2A160BB9BFA5C08,"""When I first met Dalila, I was greener than the onions in spring.",
/28C0698E401285B6E3F0ACBDA1D40277,"""When life gives me trouble, and the going gets unsure,",
/5AAA7EF841BC809D0183CDAADEF8E1E5,"""Your cousin Timo's getting married next Spring, we hope you can make it up to visit. Even better, why don't you come on home?""",
/F5BCC8C14867C4B7617A258F5347DAD0,"""Your cousin Timo's getting married next Spring, we hope you can make it up to visit. Even better, why don't you come on home?""",
/32B864B34C373C48BD66DBA6BCA6E86F,"""Your smile can keep me up for hours.""",
/87F2A6C94CEF26FC091F8EB89AFBDCC5,"""Your smile can keep me up for hours.""",
/CFCFF1764E2BFF738BF9699AA47FF055,"""Your smile can keep me up for hours.""",
/EB2E467444311FE1F80EA1831671CD7F,"""{anim:D_Laugh}Why, the overworld! You see, I knew the Humans did not really go extinct.",
/F51A3609481F6A0510966A98AAE522F4,"""{anim:D_Laugh}Why, the overworld! You see, I knew the Humans did not really go extinct.",
/5B013CC440644651B2E4F2AD4CB20ACB,"'Cause I'm sweatin' like an ormuu in a sweater...or worse, Nai'o after a run.",
/62AAF0CF40FEE1E935130C99F68CB3AF,"'Cause Najuma wanted to. I'm just here to make sure she don't blow her other leg off tryin' to manage a whole cart o' em.",
/36563FD24DD4F5D6AC5784AEBAB880DF,"'M fine. Was just rememberin' the day we took this, is all.",
/E1712A594E1147C775416F986A2F9612,"'S fine. You can stick around if ya like. Was just rememberin' the day we took this, is all.",
/235EC54D41656E1C0EADCBA89988CBD9,(Accept the lucky envelope),
/D335ED234C1756C1E9470381A2B99406,"(Ask Nai'o about music)",
/2DCF016A4D1D7F0B56C2A78A52E8C9DD,(Ask for canape recipe),
/1FD168FC45E2ED8DEF6745A5D2053427,(Boop his nose),
/652BDA7E4FA47AADF01E168BB7962121,"(Don't tell Subira about Zeki)",
/176C456A47F4418EDFE65DA210C1837E,(Drink the potion),
/804D11B14368A3BD9D1E27A5CF758A9C,"(Eshe snatches Tamala's draught from your bag.)",
/87EB0A684A1F517D98417DBD1B3A1BE8,"(Eshe snatches Tamala's draught from your bag.)",
/0D3127DF452F8E621668189C897AE424,(Even Tau seems impressed with the spread you and Reth put together.),
/156905534DC98E08974F328F41CA9FC4,(Explain the carrot drama),
/73B9FC18420AF41C569FAD9DF1113B68,(Explain what happened with Tamala),
/78D3929F472F59DFC522E296F66BA81B,(Explain what happened with Zeki),
/DDDF73934815CB7C2B4B3E9C704687FF,(Explain what happened with the puzzle),
/A9D639274F5161007B5C10A3ECD4A623,(Give Hekla the mechanical foot),
/323353314852FBD3B75697AB36505FEE,(Give Subira the letter),
/034589A74CFA653D8445A3B83FF42808,(Give Tau the Ball),
/6B989BDB4BE391349EF209B5AF6BFD14,(Give her the journal),
/8496590641013041FD5A90B9476D6352,(Hand over the quill),
/0B1520A8485B8F300EE6C8850281C892,"(He drops something heavy by your feet, then looks up at you expectantly.)",
/11EBE9CD441435DA87D522B5FF2E4DE0,"(He drops something heavy by your feet, then looks up at you expectantly.)",
/28C5E6884D3A341702AEDB9F84BF9AC2,"(He drops something heavy by your feet, then looks up at you expectantly.)",
/BB977183426131272DD796915FBA46AF,"(He drops something heavy by your feet, then looks up at you expectantly.)",
/F6A64F5E4041545C651652B051FA1927,"(He wags his tail and rolls over for belly rubs, already bored with whatever you are trying to hand him.)",
/9B261CA5406D549EB82DA6B4E609E11C,(Immediately drop the key on the ground),
/66559216461E4DFF9F3732AAF2AA63B6,(Kenli happily hands you the suspicious package.),
/678B963B4C8940D77D15838C70B1C14E,(Kenli happily hands you the suspicious package.),
/B80DC22040F3CF87C4166CBA1D44E731,(Kenli happily hands you the suspicious package.),
/E65502BD49D24F2BF7813CBB2F14C1DE,(Mention the dress),
/122789B343CF69CB45033D8172DAD7D3,"(Or that you spilled some soup on your hand. On second thought, why not both?)",
/4D8F159C443E4CFE05E588B705DE88D0,"(Out of the corner of your eye, you spot Zeki calmly approaching Eshe as you talk. He passes behind her, winks, and disappears into the crowd.)",
/AD62B26F4DD4CD639BC467ADBBB4709D,"(Out of the corner of your eye, you spot Zeki calmly approaching Eshe as you talk. He passes behind her, winks, and disappears into the crowd.)",
/B0BAAF2B4A59CD772F91CA8591880F21,"(Out of the corner of your eye, you spot Zeki calmly approaching Eshe as you talk. He passes behind her, winks, and disappears into the crowd.)",
/B69443C544D2995F2E5235BFE12A866A,"(Out of the corner of your eye, you spot Zeki calmly approaching Eshe as you talk. He passes behind her, winks, and disappears into the crowd.)",
/BB583BB743C876BE94BE98B6CF057C31,(Pat his head),
/E4F4DEB647F1EA3937F5978FDC230E1D,(Pet him),
/B2F26ACA42B8287F527C0792BC34DBCA,(Play it cool),
/200A8D57474F65BDB596E59619A39DC5,(Read Zeki the paper.),
/020C441345D198A76225A780C95B4BCE,(Read it to her.),
/5C0D43204D54FB4DC44226BB9578A182,"(Reth carefully wipes the mud off the egg with his apron, shrugs, and cracks it right into his mouth.)",
/2E50171C4AE66A23F5E03FB40003C33E,"(Reth hurriedly shoves a bowl of lettuce soup in your hands and turns away, green-faced.)",
/37A6AA0A41E2031B539EF885C234C784,"(Reth hurriedly shoves a bowl of lettuce soup in your hands and turns away, green-faced.)",
/3D6CDEE940D63753A54581A4A2BCA135,(Scratch his neck),
/7700CBA641C76101A65AE8B5DDE9C011,(Spill the secret),
/EB80B014482592706047FC9FF58B6F9E,(Subira quietly tucks the parcel away.),
/58F7C53846BA3EBBEC6C6DB9A45F6422,(Tau can hardly contain his excitement. He looks ready to take off running with your gift!),
/0CDF2E324C962663B8318AA544DEEADE,(Tau continues to wait until you reach down and give him a good scrumble. His leg thunks against the ground a little.),
/EDFA24AC4017B2302D295BA8B68B5F56,(Tau continues to wait until you reach down and give him a good scrumble. His leg thunks against the ground a little.),
/D4D9DF984506A50FD014A78EF204C3D2,(Tau deftly catches the ball and puts it on the ground in front of him.),
/6BCE49534BFE7941E7DE009BEE4EA492,(Tau drops something by your feet.),
/24352DA44F32A0BE16206A9F3A9D29D7,"(Tau eagerly accepts your offering of wooden planks. He looks ready to get started on whatever construction project he's working on.)",
/6FF2BF2F4A2F3C51ACD1BBAC2CC1BB0A,"(Tau gently nudges your gift back to you. He's not very interested in it.)",
/5993C7974AD9F47FF665DB9504790892,"(Tau gives your hand a big lick. Clearly, this means he's proud of you!)",
/44E89F5641CCF7282F46E08632748DDD,(Tau happily sinks his teeth into his new chew toy. His playtime is about to get ten times more exciting.),
/5D2326EF420EE5784E085EA726D8152D,(Tau has taken a keen interest in your home.),
/9EFBFFD24EB63C56385BE7B4180B9520,"(Tau hungrily licks his chops. He's ready to dig right in!)",
/A629DB1F445A9CB98C8A8798A6998343,"(Tau is beyond excited to see you, and he attacks you with loving sniffs and licks.)",
/B8C4785146ACFAF29D87BCAA28FB690F,"(Tau is beyond excited to see you, and he attacks you with loving sniffs and licks.)",
/343231DF4EE35CC0C2E7F5849E7B0147,(Tau is holding a small package in his mouth. He drops it at your feet and waits expectantly for you to open it.),
/3B4C11CE42FFACAF5EE4F0840BE0D6B4,(Tau is holding a small package in his mouth. He drops it at your feet and waits expectantly for you to open it.),
/5A7B42B949637CC32CBB7F88F9421F81,(Tau is holding a small package in his mouth. He drops it at your feet and waits expectantly for you to open it.),
/C0E15596484710E6676F309882A8DFAB,(Tau is holding a small package in his mouth. He drops it at your feet and waits expectantly for you to open it.),
/8ADE80B24F2D4212835BD9866AC38833,"(Tau is looking around your home, his fluffy tail wagging incessantly. He looks happy to be there, and even happier to see you.)",
/723D60994088F017455F178E3F001533,(Tau is wholeheartedly enjoying his sweet and crunchy treat!),
/0728130748D3324CA0F7E7BE90E67870,"(Tau just stares at you blankly. You're not sure you'll get much further with him.)",
/3CEEEB50493933C0BE729AB82AB85C54,"(Tau just stares at you blankly. You're not sure you'll get much further with him.)",
/44326843481C2F554F256781DBA856B3,"(Tau just stares at you blankly. You're not sure you'll get much further with him.)",
/FAFDE9984E741203CFB9F5B9874657A7,"(Tau just stares at you blankly. You're not sure you'll get much further with him.)",
/6CB3AC6F4061C84FD8396BA2CF12B4CF,(Tau lets out a small whine and looks longingly at the buffet.),
/275931D443D3F949AF5166BECD2FE988,(Tau licks your palm and then trots away looking proud of himself.),
/CE2632894CF5C236ABDEA1ADBE6C1B20,(Tau licks your palm and then trots away looking proud of himself.),
/D4C3DDE94A86761CBEC7C4BFB9B4BA20,(Tau licks your palm and then trots away looking proud of himself.),
/E31E05214AC836E84BB1148B96D6EABF,(Tau licks your palm and then trots away looking proud of himself.),
/85544C084A635FC99DC37B96FEA6A56A,(Tau looks at the candle and you realize you have to light it for him.),
/641FBB8D46ACEF2ACC5BE3B3FE67705D,(Tau looks at you with anticipation.),
/F21EC7E54A38E6399B17D4883FED0443,(Tau looks content just talking to you.),
/2E0F7C244F566E25EB576B82A2FF3A1D,"(Tau looks like he's in the mood to sink his teeth into something. Some chapaa meat might do the trick.)",
/CD2A27C84865F96CC05B529585C6E940,"(Tau looks like he's in the mood to sink his teeth into something. Some sernuk meat might do the trick.)",
/B9C6F8724F8ED9F319FA4AB0FF5DC416,(Tau looks more interested in the dust particles floating through the air than the beauty cream.),
/416D1D1F4BEEBCD0478EB3AA632F5EC1,(Tau looks pleased with your gift.),
/C4234949474655CADC7CB7A03D2A2473,(Tau looks thrilled that the puzzle is solved.),
/35F1AC254B8437F6143005BC66C0EC5B,"(Tau nuzzles against your hand, thanking you for returning his precious toy.)",
/5680690F4248EB4DCCB8CFA30F2A3978,"(Tau nuzzles against your hand, thanking you for returning his precious toy.)",
/72CD802F482162FE74559CB31AD70832,"(Tau nuzzles against your hand, thanking you for returning his precious toy.)",
/F46701684214AAC52E37D2973552852C,"(Tau nuzzles against your hand, thanking you for returning his precious toy.)",
/12D9DB5F4E102A9077CFDEBCAFCF1DF9,(Tau pants happily and gives your hand a lick.),
/7C4F8A5A46958A778D27719AFE6CC89E,(Tau pants happily.),
/8D2B358041BAC1EF74EFC3840915122F,(Tau proudly plops something in front of you.),
/EF65F69D4CFDEB32CD26B69F274F8BEA,(Tau rubs his face with his paws.),
/B97D744043F19A48B6AB8A8B2B2C6442,(Tau seems to be following a new scent in the air.),
/EDE7C9D347EA3BE4A63FD8BCF9AAD95C,(Tau seems to be in an extra playful mood. A black chapaa tail would make the perfect toy to smack around.),
/DB68D55E4B47E0DB67D800995B8D208C,(Tau seems to be in an extra playful mood. A spotted chapaa tail would make the perfect toy to smack around.),
/15526E1044C64A6D8654D9A7EBD22E0A,(Tau seems to be in an extra playful mood. A striped chapaa tail would make the perfect toy to smack around.),
/CB4942654DF8DD67D98396BF2DC83AC3,"(Tau seems to have business with you, and you alone.)",
/E9E5B81241FCB5300754B8B8B134AF1F,"(Tau seems to have business with you, and you alone.)",
/14340E9946B873740E7C879C221FD1D4,(Tau shakes his head.),
/86EE45864E2C4616389C15A14A1392BA,"(Tau sits up straight, as if to demonstrate what a good boy he is. He constantly adjusts the positions of his paws, unable to contain his excitement.)",
/E09C3D9A44E9015509606F90DA53FF8F,"(Tau sniffs the air, seeming to catch a whiff of a delicious meal in the distance... He's really excited about it. Maybe some Akwinduu Chapaa can satisfy his cravings?)",
/25D300754A7EDB01F20FFAA919E465A0,"(Tau sniffs the air, seeming to catch a whiff of a delicious meal in the distance... Something tells you he's feeling some chapaa masala.)",
/BEF39CAF46FD46DF2883FCA1573EAD5D,"(Tau sniffs the air, seeming to catch a whiff of a delicious meal in the distance... Something tells you he's feeling some sernuk noodle soup.)",
/261BE3C244C36DAA7DCF2588CEC304E9,(Tau sniffs your hand.),
/5768335C4DC77AD99EB65289EF5E81D5,(Tau stares intently at the carving.),
/DEBEB5B54F102BDD8B44DAB5B74796C6,(Tau stares intently at the carving.),
/F8C188204EC9E2C923B2D6BB0BF5DA19,"(Tau takes the ball in his mouth, puts it on the ground, then paws at it.)",
/AB67F3B94DECC3710CFC8FBDC97AEB5D,"(Tau tilts his head in confusion, appearing to recognize your gift from earlier this week. Maybe he'd be more receptive to something different?)",
/1416BB7B4F0505A42687EAA6D15AA2B3,"(Tau tilts his head to the side, eyes scanning the page you have offered him. Can he... actually read it?)",
/F769512A47CB5E6EEE8818A0E65D07C0,"(Tau turns away and refuses to look at your gift. He doesn't seem to like it very much...)",
/3F32251C48FEB97423ED42A745E0A3F8,(Tau wags his tail excitedly.),
/536B80A44E45332FDECBFEB31F534940,(Tau wags his tail excitedly.),
/4098EF7245CBC737280F1CAC8F7DBE74,(Tau waits expectantly for a snack.),
/876BAA9C4BD3C0DCF06601AF1347007C,(Tau waits expectantly for food.),
/6E69E0194E8729E4880677822A800F81,(Tau whimpers sadly.),
/5CF80AF34ADFF1BA4C95F386758AEFB6,"(Tau's eyes are practically sparkling. He's all ready to chase the bug around.)",
/1609A262445B2E4AEA88458C426984C4,"(Tau's getting his daily intake of crunchy veggies, and he couldn't be happier!)",
/8E1A3CB54BEDFF00276C2FAB950671FA,"(Tau's job is done. He looks ready to head out.)",
/A26910704354F9ED982B67BE778EE3C9,"(Tau's job is done. He looks ready to head out.)",
/C18F1C2147AE3D91C52FD3BE0B09CD0C,"(Tau's job is done. He looks ready to head out.)",
/E49B6345448B8ECE2EAE91ACECD04D6A,"(Tau's job is done. He looks ready to head out.)",
/01C134BC4B959A9D7834A49C07AD231C,"(Tau's stomach growls.)",
/A7501A5744881845F03C9E94065F3124,"(Tau's tail wags even faster. He tilts his head at you, seeming to ask for pats.)",
/B23EF276418DD732DCD86CADBD176DE8,(Tell Badruu the truth about the charm.),
/9A20D3F7402D784A496B1ABB83E110FD,(Tell Chayne what happened with the wish tree),
/B094DA554379A578B26BA2944B061E6D,(Tell Jel about the Ball),
/5F664393401D8AC5F71E388B1B16F229,(Tell Jel about the pamphlet),
/7410EFC84CFBEE5BDBABFFB1D86B32A5,"(Tell Jina about the temple's riddle)",
/D6F6355E4C985E9D9ED0DEAF3128B9BF,(Tell Reth about the ball),
/065C5AF4432BB0ECE00851B7F55C04CB,(Tell Sifuu about survey),
/D33FEE944F664F8E9D93EDBF2089C37C,"(Tell Subira about Zeki's involvement)",
/68D7B0BB4643A3E8E8C64AB5B98C155E,(Tell Tamala about the Sunshade Leafhopper),
/7CFF94034BCBAE8FD4421CA56201C3AD,"(Tell Tish what's going on)",
/0EE9072542E75C19973A0DB2FD5FE3AD,(Tell him),
/E94FE2734503F28625A768AEAE414F0C,(Tell him),
/A6BDDCEF472CC56A08A6D6AB3CC757B0,"(The sight of the fish makes Tau's tail wag even faster than before. He can't take his eyes off of it!)",
/AA62B5DA462381C85F3E199B55C07692,(Throw Tau the Ball),
/C8B244294A8C9908EEAB66A48AB78DE7,(Tickle him),
/11A1386C44EFB8F77470DFA9FA545746,(Try to explain.),
/D3E58FFB40D8EEFC1D152A95986CBAFD,"(You can almost feel Hassian's judgmental stare as you try to hand the smelly nightmare to Tau. You responsibly put it back inside your pack.)",
/40CD05C443B5CC47E4256E9BA23E1E67,"(You notice that Hodari didn't say no- and he didn't give your gift back to you, either.)",
/718F8E424FE0A84399F5B98E72B861EE,"(You notice that Hodari didn't say no- and he didn't give your gift back to you, either.)",
/9421866344BB8EE8A16CCE9809DD3AD3,"(You notice that Hodari didn't say no- and he didn't give your gift back to you, either.)",
/A65FEEC54E977762EEC09289CFAD4E89,"(You notice that Hodari didn't say no- and he didn't give your gift back to you, either.)",
/9367197C4A2A7CD0E894A7878BF20B60,(explain situation),
/E12126024DC75AC583CF89A1693FB438,(explain situation),
/0BCDD34244AF27C054C0AEAAE508661A,(explain the situation),
/0CFA902A4B6191B5026F21B73EC72832,(explain the situation),
/65F61F8D4784109E6BAF5585E7EE5CFD,(explain the situation),
/939DAE1F4FC94F31E3B183A9B49059BD,(explain the situation),
/B4D2CC2140508B15C2AECDA0E2F3B1AB,(explain the situation),
/E606810F4ABE9B46FFF3A39CB3F46348,(explain the situation),
/D723E56B4C3FA239D781A2BB1901C3BC,(give Subira your map),
/6D3790D54A75BD7F3FC13C9F60E5B7C9,(hand her the flyer),
/CDA5F5EB4DF1B03FB2B1EDBA7F5B0513,(hand him the flyer),
/0852193A4B6B729E8ACFE7B63531CA6E,(hand over the package),
/C9662B514CCA55F07FBB61A38D85B08D,(high-five Tau),
/EF6C28584BF81BE2501F848B28E36861,(jump with him),
/B4F3CBB540443D3AF45F82BAB8417AF6,(open the box),
/9E77924B40B7965681E55A8AAD3E9310,(present Hassian with evidence),
/2306EF084E335F81155796A1FAE9CA7D,(present Hassian with the evidence),
/D21E01CF465DAD9F1076C4AC27508DD6,(sigh),
/6187BDD542FA10CB03FB14A530DD3A47,(sign),
/4BC68F6B4496C3A5E23C90B423F1E27C,"(tell him about Najuma's suit)",
/6D1162B54D81044A5FA96E8466BAFA59,"(tell him about Najuma's suit)",
/4F8B56B1479480727D846DA66638DD25,),
/211869C54AF8002A22C70F82AC620F36,*CRONCH*,
/A627DB434C03080C8BDE3985AFD863FE,*CRONCH*,
/91D8244249B72A667B134FB1551FF864,*Explain your findings*,
/F1AE3C2241224A7B28B61A90CD769FCE,*Hey.*,
/19135F72487074DE19D169AA0590D386,*Tell Jina what you found*,
/A76532014095EFA99D10619FDFAF6980,*gasp* How could they?!,
/1977EA714F881AB4FD15FC85AD7031CC,*lick*,
/2B8C36D64E7D0912BC1BA3A537810A47,*lick*,
/2F76327145387D9D3D4C2AA659382F43,*lick*,
/D3DFBE1D431D3405D33CE9AA1213A033,*lick*,
/FCB5D9E44BB1F0FC8568CBBD864A7879,*lick*,
/48D0C43D44C1B6C5E5911EB19CAB81D0,*pant* *pant* Arf?,
/D417E070473C1D436933F88B27B95D38,*pant* *pant* Ruff!!!,
/35DCF942490CAE2325D81CAE5416E6D5,*sigh*,
/A074F68E42B8B8F59BF0569DE0720A39,"*sigh* ...Be nice if Najuma visited her mom from time to time, too.",
/C08E5A204C71CD4493E12B9ACDA3583F,"*sigh* ...Be nice if Najuma visited her mom from time to time, too.",
/F33A988E4761895697F3AC8ED4DDC4D3,*sigh* Here are a few coins for your trouble.,
/12E397E04725C1B56B2F8BAEF55C59EB,"*sigh* Perhaps you could find one for him so he doesn't do that again.",
/003483B74521BBFF7C9A5D9C4AB25661,*sneeze*,
/2514A50B413A5CBC8D24DC92ADDA5E72,*sniff* *sniff*,
/54AF0BE84D793682077D399980C09D7B,*sniff* *sniff* Woof!,
/05109F47412DC3D6525598BC0BABA9D0,*yawn*,
/59329E4F483E1144F6B3AC83ECB22553,*yawn* ...Aroo...,
/CF22D74D4EA4216ECE767BA2C8BACA61,*yawn* Awoof...,
/5B235CE04851B539796F839D969B5B30,.,
/F7E1F0FB43DFCEF70D5DD59B022675BB,..,
/041BBADF49493E8C0BC7D59FACF9062D,...,
/09BD55C9485B1F8294100EB901BF64BC,...,
/0BCE673E441A80788A2425BDBA074B7B,...,
/1001373E415CCBFB2646869BC2C4FFD9,...,
/1554D1E440B9FB6E5375C6A81DB63A05,...,
/15A7DF2E4DE253E21E320FA082564116,...,
/18B8A2F444A5295D9D6084B3FD38B465,...,
/18CB3C6E43AAD65DE6F68298FD4E7A8C,...,
/2EF1B2F0433AD82A9FBFC993A4463A1D,...,
/3508343149C216E92138209BA5362FC1,...,
/3803C4694206934F2E8F81BA8C259ABE,...,
/43A4424D423E0FB4703ABEA5270178B6,...,
/457BD168455604C24CD528BDF54DDDAC,...,
/4694E62845ED7D3F4F54998E17B01ECC,...,
/48335B904002263DE5E350A35A1799FE,...,
/51F2933E41F58344C81EF0B4AD8D04F1,...,
