key,source,target
/253357C047E05D390118D5A91D07ADDC,"A blueprint for some sort of protective suit. Zeki's made some helpful changes to the design in a messy scrawl.",
/69F180094E1F66D1860914BF9A5F2272,A book about the history of plants.,
/69EEB47E47A6009A84868C86CBECF4B5,A book covered in magical runes.,
/BE92734C432B4330E5D1A78D635C675C,A book of cryptic messages. Most of the words are too blurry or torn to understand.,
/C8FFE6CB481C7633B9904799E431D637,A book on the ruins of Kilima Valley.,
/BD2E5ABF475A72AFE29D1CB6ACAC28FA,A boot that originally belonged to the founder of Kilima Valley. Universally loved by all villagers.,
/E131C4354AFEF33C5303AC97914DE727,"A boot you fished out of the waterways in Kilima Village. Resembles the legendary ""Founder's Boot"", which originally belonged to the founder of Kilima Valley.",
/A60D263A4885F3D4D4F62EAD8C4CFFB8,A bottle made from colored glass. Its chunky shape means it can hold a surprising amount of liquid.,
/1A8452F94C9C60603B82B2A7ACAD753B,"A bottle of Tamala's specially-made beauty cream.",
/6AF7B77645E67A2141FD2294475CFB50,A bottle of dirt from the deepest cave.,
/ED2FFB904661FF69CE6C4782F8FE0C08,A bottle of water from the ancient spring.,
/7FEDA57E43E61E72BD3B9ABACACC0320,"A bottom feeding lake fish with light colored stripes that allow it to camouflage in the sunlight.
Found in Kilima Lake using worms in the evening and night.",
/F63206804018C9F4595356BF81DE0359,"A bottom feeding lake fish with light colored stripes that allow it to camouflage in the sunlight. 
Found in Kilima Lake using worms in the evening and night.
A specimen so fine it's fit for display!",
/DE5DB8244270AB911700AC98A0CE4B7A,"A bottom feeding pondfish that creates swirling clouds of sediment for cover.
Found in ponds using glow worms in the morning and day.",
/F1B8CA304F9A6958A862A997F115ACF2,"A bottom feeding pondfish that creates swirling clouds of sediment for cover.
Found in ponds using glow worms in the morning and day.
A specimen so fine it's fit for display!",
/E9FCF5B245B5CA7EE12D83B9FEDECCD2,"A bountiful, staple fish known for its mild flavor.
Found off the coast of Bahari Bay without bait.",
/D7D97FDE406C6306AB814B815B7092B4,"A bountiful, staple fish known for its mild flavor. 
Found off the coast of Bahari Bay without bait.
A specimen so fine it's fit for display!",
/F905A73340511311C650ED9252FAF8C6,A bowl of fruit always makes a great gift for your neighbors. What? Gourds are technically fruit.,
/782F0121421BD094963DDE8F39ECFC75,"A box of candies, usually given to show romantic intentions.",
/91C61AD241E6CB2877A50CBC798FAFEC,A bright red shiny pebble. Maybe someone would want this?,
/E8AC52DD4AF5BBCBBEAABAB71A61198E,"A bright, cheery, and fragrant bouquet.",
/0425DD3948F4ED800AC1C3B7D731786E,A brillantly yellow shiny pebble. Maybe someone would want this?,
/6AF2F22C4E2461628C3967A64B372DC2,A broken pan that could be recycled into something useful,
/50B151224CF3F921D6094E9A5486EF6D,"A brown and green millipede that loves feasting on garden crops.
Found in the fields of Kilima. Also has a chance to be found when foraging in the fields of Kilima.",
/EF40006F46BFB3784C0B92A56DAAFBD5,"A brown and green millipede that loves feasting on garden crops.
Found in the fields of Kilima. Also has a chance to be found when foraging in the fields of Kilima.
A specimen so fine it's fit for display!",
/CAF52B61491104CA1E2330A7A9CAE71F,A bucket forms the base of this flower bed. What other amazing possibilities await when you fill stuff with dirt?,
/4EE7695C4A377218F84001BE85C4AA52,"A bug known more for his strong musk than its striking colors.
Found all around Kilima and Bahari Bay.",
/EA3156F646B33B9CB47C009C80759B36,"A bug known more for his strong musk than its striking colors.
Found all around Kilima and Bahari Bay.
A specimen so fine it's fit for display!",
/ACBDED734766FA7EDE5763860E92D7D4,"A bullhead with a spotted pattern.
Found in Kilima Rivers without bait.",
/AF92068D4A5B67793622DDB6A16F0CA6,"A bullhead with a spotted pattern.
Found in Kilima Rivers without bait.
A specimen so fine it's fit for display!",
/04607B254DBC5880AB5BAC85DCB11949,"A bundle of dynamite stamped with the Pavel family seal. There's no way it made its way to the locked mines on its own... so who really took it?",
/FDF55EFC4688185BDA76AC9852695F4F,A business book by Zeki.,
/1C00D337421F532F25B3C4B65B60824F,"A candelabra one may carry on haunted nights, or for those seeking to do a little haunting themselves.",
/80F3501949491EDDE142B093ED961406,A candle lit in remembrance of those who have crossed the Veil.,
/B663A5F94ECEF8BAC16FA2B66A8E636E,A card that grants access to more books in the Kilima library.,
/3CD0537A4382336D6AFEC884C846B4EB,"A carnivorous fish that enjoys feasting on roe, insects, crustaceans, and the toe's of fisherman. 
Found in Kilima Rivers using worms in the morning and day.
A specimen so fine it's fit for display!",
/08215ADA4DEB534C53D0289998C892AA,"A carnivorous fish that enjoys feasting on roe, insects, crustaceans, and the toes of fisherman.
Found in Kilima Rivers using worms in the morning and day.",
/947522AB4ED5027C2E9683ABC264D0A2,"A carnivorous fish with brilliant purple scales, the Alligator Gar is named after its long snout and rows of large teeth.
Found in Kilima Lake using glow worms.",
/687EE75C4E3581AE16472AB4317D0FA7,"A carnivorous fish with brilliant purple scales, the Alligator Gar is named after its long snout and rows of large teeth.
Found in Kilima Lake using glow worms.
A specimen so fine it's fit for display!",
/B2EC00BF479DBF2E4D0C34AE1FA918CA,A carved dragon winds around the base of this end table. Prop your feet on it as your own day winds down.,
/BB3BE40545919E9B1654829C766708DA,"A cave dwelling creature that has lost the need for eyes.
Found in Bahari Bay caves without bait.",
/23050A3C4671A5E63E69F3A34CE577DA,"A cave dwelling creature that has lost the need for eyes.
Found in Bahari Bay caves without bait.
A specimen so fine it's fit for display!",
/09ADFFC3454FD91B995834BCA67839ED,A ceramic container for liquids with a handle for easy pouring. Great for parties.,
/CABE8D24483A3680A4DD7AB663D4DC54,"A ceramic container that's like a pitcher, but without a handle. Careful not to drop it.",
/4AE604E443D6C5E75D5780A90847AD76,"A ceramic dish with handles ideal for, well... casseroles. Can be used both on the stove an in the oven.",
/745EE3BA437D238CE8F7549074F5964A,"A ceramic mug that was one of Ormuu Shack's limited-edition collectibles. Way better than Chapaa Hut.",
/741981A34F1E792C1497B88F1D46B073,"A charm to give Badruu confidence in ""all that he do.""",
/CFE878B740EBFEB5DA648787CB0F1666,A charming wall clock that tells time using the swinging pendulum inside. May or may not contain a cuckoo.,
/84EA02774043D0A619D059AF969C7B42,"A chef's hat given to you by Reth.",
/B6146284407F1D60D959F4A1CFB72D12,"A classic Kilima soup packed with foraged mushrooms and farm-fresh vegetables, made any way you like.",
/2D0199704A122B6A42EACCA77A655821,A classic piece from the esteemed Fenske family of artists.,
/79F02F4F4F5C62AD48D6DE9B111B2D5E,A classic swashbuckling tale of adventure.,
/2C44F06049C39CE6F6CD5390D3F9CA2B,"A colorful Maji Market delicacy of raw fish, vegetables, and spices. Popular in Inyrevn due to the region's abundance of fresh seafood.",
/CD83CA564A5FF3B2E81E54948E893C5A,"A colorful stringray with bright blue spots across its body and blue stripes along its tail.
Found off the coast of Bahari Bay using glow worms in the morning, day, and evening.",
/E566D92F45AF0354F9E641823C0393F2,"A colorful stringray with bright blue spots across its body and blue stripes along its tail.
Found off the coast of Bahari Bay using glow worms in the morning, day, and evening.
A specimen so fine it's fit for display!",
/19C9B1B84FBE2EA7B69282A345A5B7EC,"A commemorative plate, given to you by Eshe to celebrate your fantastic cooking skills.",
/006AF99C428C91ED4F49739504F10685,"A common bass with very little to say that is known to occasionally leap from the water.
Found in Kilima Lake using worms.",
/B9285EE94AE5F98E4139DFAE34B131FD,"A common bass with very little to say that is known to occasionally leap from the water.
Found in Kilima Lake using worms.
A specimen so fine it's fit for display!",
/C822956A4F33594055708F8C61E4BBB9,"A common cicada.
Found attached to trees in Bahari Bay during the morning and day.",
/FCEC48724C6CCC35F58A388423E66B3E,"A common cicada.
Found attached to trees in Bahari Bay during the morning and day.
A specimen so fine it's fit for display!",
/A17937204A107BDD8F947D8A799C7C31,"A common minnow known for its muddy looking color.
Found in ponds without using any bait.",
/61BD1B2343575576AE254D85D1DBA1D9,"A common minnow known for its muddy looking color.
Found in ponds without using any bait.
A specimen so fine it's fit for display!",
/4A3F61F44A3E2850C88E81B9FB7C1CD8,"A common minnow with silvery scales that sparkle in the sun.
Found in Bahari Rivers without bait.",
/9D7252E24AAD70094DDCC595B1CFBDAE,"A common minnow with silvery scales that sparkle in the sun.
Found in Bahari Rivers without bait.
A specimen so fine it's fit for display!",
/43C9528B42B6C60515DA0CA50D918193,"A common mushroom, Mountain Morels can be found right at home! Super popular, raw or cooked.",
/18BA3041444B299C1BC87184FB496AD6,"A common perch found in rivers.
Found in Bahari Rivers without bait.",
/E8A6A5D84100BD8C5071268F3B247B77,"A common perch found in rivers.
Found in Bahari Rivers without bait.
A specimen so fine it's fit for display!",
/BE3F6520406B25118DFC74904E926449,A common piece of garbage found in Mirror Pond.,
/24BA5BC54179C5242269D5A982126F0E,A common piece of garbage found in and around Crystal Lake. Perhaps a relic from travelers passing through.,
/B8AAC5754A5103DDC1215A9126DE138C,A common piece of garbage found in the ocean. Evidence of a recent shipwreck.,
/E9ABCC654BCE8EFE46FBB28C19CCDF50,"A common silvery fish.
Found in Kilima Rivers without bait in evenings and nights.",
/2615E83A496022DE6E7D1F83561B8205,"A common silvery fish.
Found in Kilima Rivers without bait in evenings and nights.
A specimen so fine it's fit for display!",
/55414F214E11A0F4765DBE9F80E9E516,"A common sort of salmon known to thrive in the sunlight.
Found in Kilima Rivers using worms in the morning and day.",
/037002124695E725C528DD972190BEF7,"A common sort of salmon known to thrive in the sunlight.
Found in Kilima Rivers using worms in the morning and day.
A specimen so fine it's fit for display!",
/5E62C26845CABB93221280BADBCEA513,A common stone. Can be smelted into bricks.,
/3B6C5D5F4C2E267600C44DA0BAC786BE,"A common weed, but it's not without its uses.",
/3C357E8E4D8D34937A7986836B4986B1,"A common weed, but it's not without its uses.",
/5921353540006713704AA89F39381F3A,"A common, sleek fish adapted for swimming quickly through ocean currents.
Found off the coast of Bahari Bay using worms.",
/C652545E4774165E3542A89B6CC35E4B,"A common, sleek fish adapted for swimming quickly through ocean currents.
Found off the coast of Bahari Bay using worms.
A specimen so fine it's fit for display!",
/3D6C4FA94473EF5C9052C99180D1DA4B,A convenient location to refill your watering can.,
/44D054C045F3A715D3330086EDBE3502,"A convenient, wooden, nightstand that lets you keep stuff near your bed. May make it more difficult to get up.",
/8FC2530B4AF0F47D6781F6A9924585CC,"A couch modeled after the one at the Ormuu's Horn. Kenli says it's his favorite because it's so soft.",
/B3B9812A4A9B81F7BE054495E61A814E,"A crab with a very spiny shell.
Found along the coast of Bahari Bay.",
/5538B31E42F45D27B967CF8EDAA0876E,"A crab with a very spiny shell.
Found along the coast of Bahari Bay.
A specimen so fine it's fit for display!",
/CEF4C9864025C3EF3FA6FC9E35AAFE70,"A crumpled, torn paper with a list of ingredients, writting in ancient Human.",
/B3253C7C46517ABEEF5784BBF0039556,"A cursed statue, known to give all those who possess it terrible nightmares.",
/890ADB914B31ABA9221268A118497BBA,"A custom sketch of Kenyatta's Bahari Ball dress.",
/C80AC9C74996AD93666956B8E1B3ED19,"A cute little fish which can absorb trace amounts of Flow into its scales.
Found in Kilima Lake using glow worms.",
/C9CF13754C80386A7800B090C7501FF5,"A cute little fish which can absorb trace amounts of Flow into its scales.
Found in Kilima Lake using glow worms.
A specimen so fine it's fit for display!",
/89C1E24E4B826FA0563A469A7280362B,A cute little vase with a cute little flower inside. Perfect for both indoor and outdoor spaces.,
/DD1DBFF5419906ED876330835DEB1DDB,"A dace with a striped pattern down its back.
Found in Kilima Rivers without bait.",
/D251AA774701406E44E00BA2B6A93A78,"A dace with a striped pattern down its back.
Found in Kilima Rivers without bait.
A specimen so fine it's fit for display!",
/67D787E944875BB758042D8312729472,A dazzling firework that creates a cascade of blue lights that fall through the sky.,
/3C59136F4790C9DC1217A4BA81A3A97F,A dazzling firework that creates a cascade of green lights that fall through the sky.,
/FC190275487D90E05C0DF383580AB77D,A dazzling firework that creates a cascade of orange lights that fall through the sky.,
/E2A81D1049453F6F7F885781610AFCCD,A dazzling firework that creates a cascade of purple lights that fall through the sky.,
/1E68CDFE466AE51DFF7FA681C7430D45,A dazzling firework that creates a cascade of red lights that fall through the sky.,
/042E93A6453F3E84013E36B31C6F4509,A dazzling firework that creates a cascade of white lights that fall through the sky.,
/B0E60D7340C42F7E264C288407F2E77E,A dazzling firework that creates a cascade of yellow lights that fall through the sky.,
/35C6E7CA461396EC1E99EBBD2518C02D,A decorative ceiling lamp that makes a great statement piece. Its bright light will attract lots of visitors. Hopefully not too many are bugs.,
/60DB7EFD4301B90DC73CA78450D856B8,"A decorative stone in the shape of a Golem, given to you by Einar.",
/591E47344F1CB695049E31BEC39A3295,A deep blue shiny pebble. Maybe someone would want this?,
/F96AE2FF455BC110001E739FCD10EA2E,"A delicate room divider made from transluscent paper, inspired by the shadow puppet plays that were once popular at Maji Market.",
/01B17AA44CCCBA8C50174AB80ECB6C1E,A delicious pie made from local berries. Handmade by Reth. ,
/3250A64E4A93F87E9ED491A9ACA925F7,"A dense, potato soup packed with filling bacon. Najuma's treat for her father after a long day in the mines.",
/93EF58D94BA71EE1088269AC3C59D622,A dessert Reth made for you to taste. Eat it and judge how it tastes.,
/418752DB4EA22B4397F5EFBCA1D7449B,A dining chair that looks like a last-minute group project. It gets a passing grade.,
/77A9FC3F491D4E784D0E999FC183C153,"A dirt-covered package, about the size of two of your hands, or one of Ashura's. What could possibly be inside? The only thing better than knowing is the excitement of the mystery.",
/088A0FD64EAECE96167EC890762A6D5B,"A doormat with an intricately-woven pattern. Step on it, and be whisked away to a grander age.",
/0204773948F3A2345FCE6097E03B3641,"A dresser large enough to hold all your belongs and then some. Sleep on top of it if you don't have a bed!",
/0C1139594146768A573558BE953F524D,A dynamic firework that corkscrews into a maelstrom of swirling blue lights.,
/5A8E47854C74C3B90DDEDAA422C2A4FA,A dynamic firework that corkscrews into a maelstrom of swirling green lights.,
/466330DB45322B2DAA6DC08B39856658,A dynamic firework that corkscrews into a maelstrom of swirling orange lights.,
/1D48CFE14739C26E85B8F0938E31F897,A dynamic firework that corkscrews into a maelstrom of swirling purple lights.,
/9A175D0F432C9BD99F2C3CA687AA9678,A dynamic firework that corkscrews into a maelstrom of swirling red lights.,
/F9FABE714FE8C7AC1F5008BEA5CF0944,A dynamic firework that corkscrews into a maelstrom of swirling white lights.,
/9DA7BC554DF030D5626040827AB08DB5,A dynamic firework that corkscrews into a maelstrom of swirling yellow lights.,
/1479EE844A87278CAD56DEB0C9A6DA74,A fancy chest given to you by Tish,
/2A027F6F4B42D26888935F91F3515E42,A fancy commemorative plate from Eshe. Adds a touch of sophistication to any home.,
/B6DFCD6F4E8032C6AD32669D9486F387,A fancy truffle tart. Handmade by Reth. ,
/7CDB5D50479E50574C70E98289280D66,"A fashionable table lamp with two times the bulbs, two times the light, and two times the style.",
/C0DAC6464477783F668BC5B915EA9455,A fine Palian vintage.,
/F2517C67408732E1E1771481119A2E60,"A fine axe for chopping trees and bushes. 
Deals more damage than the Standard Axe. 
Can chop medium and large trees.",
/EDE281C8416D6436BD1F4CA78D92425E,"A fine belt for bug catching.
Higher chance to daze bugs than the Standard Belt.",
/E72F644A46128C33C503EA8FB04AA216,"A fine bow for hunting creatures.
Shoots farther than the Standard Bow.",
/61A37BF14210BF36BDED51B96E43A1E5,"A fine general storage chest made of iron.
Stores 1,250 items.
You can place up to 8 general storage chests on your plot.",
/D75D21DB42B38CBB29F0A399E52FA1B4,"A fine hoe for gardening. 
Tills a larger area than the Standard Hoe.",
/0049DF0741CB20A84E5D11ABCCE37987,"A fine pick for mining minerals from the land. 
Deals more damage than the Standard Pick. 
Can mine Iron and Palium.",
/90031E29445EECCF911F7E90A8A06FA1,"A fine rod for fishing. 
Moves faster than the Standard Rod.
Has more line health than the Standard Rod.",
/7C06B55E4560C9BC7E81B6BDC212FCF4,A fine sword and shield for combat.,
/1BC6CB66468DA0A52F10478F0F262D30,"A fine watering can for gardening. 
Holds more water than the Standard Can.
Waters up to nine crops at once.",
/5838D28F41F122898B729390BAFA520B,"A firey friend that makes those cold nights even cozier. And with patented Zeki tech inside, it's almost as hot as the real thing!",
/ABF690304CF837A329596C96E5A64100,"A flaming hot twist to traditional stir fry, this dish will have you thirsty for seconds and a glass of cold water.",
/256269524790E6F6006BFB97F085EA6A,"A flower jug vase that gives your home that rustic touch reminiscent of your grandparents' farmhouse.",
/D1EA80DE4B39852783F4069694A0B9F0,"A flyer for Zeki's backroom business.",
/C6F953264E458E7015EAF4B8396A3C42,A folding screen for people who go asking for trouble. You could be doing anything behind it. Something good? Something bad? Who knows! ,
/5E8D34AA4F077505E36796B2C8E20AED,"A fortune you pulled from the Phoenix's mouth.",
/6EED8DCC4B99664401B003AC1637C2B1,"A fortune you pulled from the Phoenix's mouth.",
/E22D12BF4D1117D0084B09B8BB3555F7,"A fortune you pulled from the Phoenix's mouth.",
/0BE3C5FC49E1B9938CDDCB81C44F6204,A fragment of an ancient relief.,
/41F2D7E64495D62C6FC2208D1A44A496,A fragment of an ancient relief.,
/B05AB81E45EA4100C17E5A979BBFB3C4,A fragment of an ancient relief.,
/C41E805D4C23253AF2E546B233722831,A fragment of an ancient relief.,
/F6B26B654129F52D31A01EA40BC184CA,A fragment of an ancient relief.,
/12BFE2E345E2F0BAF9B192B11503ECCA,A fragrant mixture of several spices.,
/53E988914A93D3E4026B228E717DE3B0,A framed painting of a picture-perfect Kilima home. But not your house specifically.,
/6AD6D7FC4CB609FF17B00A8D1A39D498,A fresh meal packaged for easy delivery.,
/BBA718114494842530A5EEB5FE307E12,"A freshly bound journal, just waiting for its first drop of ink.",
/37FDB1B5460377B9AD7750A478970EF0,"A freshly-cooked sausage drizzled in sauce and wrapped in a toasty bread bun. Eat it while it's hot!",
/E86E1BF74F8DF887458B25A1E5B419EE,"A freshwater fish with a rosy patch on its behind.
Found in Bahari Rivers without bait.",
/97E184634A4EDEF8619873B48DDF9029,"A freshwater fish with a rosy patch on its behind.
Found in Bahari Rivers without bait.
A specimen so fine it's fit for display!",
/0EFE356D40DD43F4B0FDA3A1464B4C4D,A fun Grimalkin-style laser point from Zeki.,
/7DA808B84479FA614DA767BFA2D1BB31,A gazebo placable on the housing plot.,
/6B8612A54FE79DF5D0646BB56E6C0896,A giant shiny pebble with an unusual sheen. Maybe someone would want this?,
/F11A8FA241FEE14F894C8BA48BEC0E6E,A gift basket for Delaila.,
/446AB30F42511D6E549F9D9F7261A8A7,A gift from Ashura,
/E80B23DB4E25E9AB806B4D962554FCD6,A gift from Jina to show her feelings for you.,
/8476171E46BA51934B50ADB685151AC5,A gift from Kenyatta.,
/A6DE42D04FA377065731C3842E37ED97,A gift from Reth to show his feelings for you. Wear the pin to show your feelings for him.,
/20F1CBA54B2756B2B22C9480B28E23B3,A gift from the mysterious blueberry lover.,
/30F70AF746ADDA81CB5CBEBE3ABAF793,A gift made by Hassian.,
/657AE7C649C58ADB7E0B439F9A386E94,A glass furnace lets you make glass pieces like bulbs and panes for use in carpentry.,
/76E21DC84E9D85274B2136958FDAF2D0,A glowing flowing worm. Attach to your fishing rod to attract rare fish.,
/92700EFF4D70869E720454A24F19E7DB,A golden bust depicting a rich looking Grimalkin.,
/BB75DCC64B80764C70B8159C58B130B9,"A golden ray that hunts at dawn, its scales absorbing the sun's light.
Found in Bahari Rivers without bait in the morning.",
/3772BAF3420B0D79268AD9883F960375,"A golden ray that hunts at dawn, its scales absorbing the sun's light.
Found in Bahari Rivers without bait in the morning.
A specimen so fine it's fit for display!",
/DD9F571E497A3FFE7A53F382AB55F1FD,A good place to repair a garden plot.,
/761D7FB34E03F6FF477933980F869C6A,"A good spot to place Auni's camping gear.",
/6195425F46E4A6C6F891D998435B6C1C,"A gorgeous table of handcrafted wood brings the fresh scent of hardwood to your home. Aww, nature!",
/D451CAFF4F05336F7EC2BA81E4F5726E,"A gorgeous trout that shines like rainbows in the sunlight.
Found in Kilima Lake using worms in the morning and day.",
/D9E4AF05442021080E6BEC86CA801605,"A gorgeous trout that shines like rainbows in the sunlight.
Found in Kilima Lake using worms in the morning and day.
A specimen so fine it's fit for display!",
/2275BF314B1011BFEDA0E6BD4E78D593,A great place to force an idiot to come clean with his father figure.,
/629E8DC04F868048362BB4854E1948B3,A great place to hide illicit goods from your father figure.,
/38576DD0456243E218875DA29C5C8617,A great place to hide something.,
/A64C603748167A70A8561A8E8C86CADB,A great place to hide something.,
/AAF46A104258245D9CAABAA063C74C64,A great place to hide something.,
/CCD326234FEE935E0F4DF9804FBC41A3,A great place to place a candle.,
/DC21A95F4FACFBD20FDE09A3C3586BC4,A great place to return a statue.,
/56B39005434F0ACAEBAD81A549C196CE,"A hand-whittled sernuk statue. Look, a lumberjack's gotta have a little fun every now and then, okay?",
/7EBF91D240F999B7938AE6B973531DE0,A handwoven rug whose patterns draw from ancient Majiri society symbols for expression and nobility.,
/E2246CD0415EE456B137A38CFE033867,"A hard-fighting fish famous for its wide ranging appetite.
Found in Bahari rivers using glow worms.",
/0194E903416B10A9236781B95B2B12E9,"A hard-fighting fish famous for its wide ranging appetite.
Found in Bahari rivers using glow worms.
A specimen so fine it's fit for display!",
/EF9CF3694AF8819F4244899F613DD1DE,A harder stone.,
/ECF75A1A4816BFD8BAD63CB32B78939A,"A hardy carp with coppery golden scales.
Found in Kilima rivers using glow worms.",
/EC63B87F4D53C64EF0D941A09ABA1A3E,"A hardy carp with coppery golden scales. 
Found in Kilima rivers using glow worms.
A specimen so fine it's fit for display!",
/2F2231684FA671E8E33CA89DBA8EFF83,A hardy sheet of cotton fabric.,
/A2416B224339B59F585EF1B43A529F14,A harmless arrow that releases a randomly colored flare in the sky.,
/59261CC44974EC133500FC8DA3B4E25E,"A harvest themed wall laA round lamp that attaches to a wall. Feel your soul soothed as you bathe in its soft, moonlit, glow.mp.",
/416561DC4F10F06D087A0D85B14D5BA0,A healing salve Kenyatta made for her horse. Maybe it will work on a kitsuu?,
/1F518E5C44248449D67C7DA6B8492648,"A healthy mix of sautéed meat and vegetables, served with rice. Still filled with the heat of the wok even after it's served.",
/E5A98254477DC88DED6F449B4A8AA990,A home-cooked meal made with love and care.,
/DC90F1864F1CBBCD6BBF7083B3254C03,A irregularly shaped shiny pebble. Maybe someone would want this?,
/5FC5B2BB41AFCEAA6D929895972F586B,"A jar of shimmerflies, given to you by Auni to thank you for lifting his curse.",
/95AABA7344F3CB5C654EB194A74DE95E,A key to a secret passageway...,
/15505E1E46DFA286D59F348F6C9C9DD2,A key to the restricted section of the library.,
/1CB324D24A2D785A09C15BAC123BDF7D,A kinetic firework that spirals into a hypnotic ring of dancing blue lights.,
/1D7AEDDB4998FC6762D925A1457027C4,A kinetic firework that spirals into a hypnotic ring of dancing green lights.,
/F4213AF1434205B7AD53A79EFD22F9ED,A kinetic firework that spirals into a hypnotic ring of dancing orange lights.,
/DCD3CCF64F2F064C179CA0A5CEE152CB,A kinetic firework that spirals into a hypnotic ring of dancing purple lights.,
/033A3367452C388E56E4B187F6DA5516,A kinetic firework that spirals into a hypnotic ring of dancing red lights.,
/170E78A34592CF34154D2CB99D6450E1,A kinetic firework that spirals into a hypnotic ring of dancing white lights.,
/8CAB969F465F3D4B42A9418D9A81A4E8,A kinetic firework that spirals into a hypnotic ring of dancing yellow lights.,
/2AC9ABB44A6AF9BB8218FDA1D97DC6E9,"A lantern modeled after the ones in Kilima's town center. Kenyatta thinks they make good target practice.",
